,SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
512,513,Ethereum,ETH,2017-01-01 23:59:59,8.4712,7.9823,7.9823,8.1726,14731700.0,715049207.868
513,514,Ethereum,ETH,2017-01-02 23:59:59,8.4363,8.0544,8.1709,8.3785,14579600.0,733331653.923
514,515,Ethereum,ETH,2017-01-03 23:59:59,9.9968,8.3172,8.3746,9.7253,33625200.0,851512055.174
515,516,Ethereum,ETH,2017-01-04 23:59:59,11.2764,9.5598,9.7093,11.2516,41051200.0,985515893.451
516,517,Ethereum,ETH,2017-01-05 23:59:59,11.8909,9.4027,11.2868,10.2544,41557400.0,898497892.252
517,518,Ethereum,ETH,2017-01-06 23:59:59,10.6292,9.6273,10.2858,10.2547,29471800.0,898845927.691
518,519,Ethereum,ETH,2017-01-07 23:59:59,10.2804,9.5858,10.2409,9.8672,23153600.0,865194523.291
519,520,Ethereum,ETH,2017-01-08 23:59:59,10.3948,9.8289,9.8726,10.2898,16676600.0,902576769.005
520,521,Ethereum,ETH,2017-01-09 23:59:59,10.7838,10.1366,10.3138,10.3256,25718300.0,906044584.406
521,522,Ethereum,ETH,2017-01-10 23:59:59,10.6898,10.2898,10.3695,10.5496,10879700.0,926031182.645
522,523,Ethereum,ETH,2017-01-11 23:59:59,10.6639,9.4568,10.5415,9.7178,26823500.0,853319721.866
523,524,Ethereum,ETH,2017-01-12 23:59:59,10.084,9.1756,9.7214,9.8613,30453800.0,866237621.961
524,525,Ethereum,ETH,2017-01-13 23:59:59,9.8538,9.5144,9.8272,9.7695,25066600.0,858481082.07
525,526,Ethereum,ETH,2017-01-14 23:59:59,9.8908,9.444,9.7865,9.6467,20085800.0,847990589.649
526,527,Ethereum,ETH,2017-01-15 23:59:59,9.9996,9.5974,9.8292,9.9043,14837900.0,870948977.494
527,528,Ethereum,ETH,2017-01-16 23:59:59,9.9259,9.5836,9.8835,9.6365,14937400.0,847706512.703
528,529,Ethereum,ETH,2017-01-17 23:59:59,10.6104,9.5446,9.6396,10.3023,18391900.0,906597925.251
529,530,Ethereum,ETH,2017-01-18 23:59:59,10.5168,9.9353,10.2964,10.2278,10788200.0,900365728.207
530,531,Ethereum,ETH,2017-01-19 23:59:59,10.444,10.1789,10.2405,10.3972,8347550.0,915611848.672
531,532,Ethereum,ETH,2017-01-20 23:59:59,10.7627,10.3521,10.3868,10.6006,10992800.0,933854252.254
532,533,Ethereum,ETH,2017-01-21 23:59:59,10.9778,10.58,10.5955,10.9092,11937600.0,961383820.322
533,534,Ethereum,ETH,2017-01-22 23:59:59,10.9718,10.5763,10.9101,10.7032,8678620.0,943567856.037
534,535,Ethereum,ETH,2017-01-23 23:59:59,10.8447,10.669,10.7099,10.8208,7267210.0,954275900.111
535,536,Ethereum,ETH,2017-01-24 23:59:59,10.7723,10.5713,10.7279,10.6325,8327330.0,938004330.343
536,537,Ethereum,ETH,2017-01-25 23:59:59,10.6185,10.484,10.6185,10.5705,6751450.0,932866677.889
537,538,Ethereum,ETH,2017-01-26 23:59:59,10.6677,10.5135,10.5672,10.5891,8465020.0,934844927.991
538,539,Ethereum,ETH,2017-01-27 23:59:59,10.607,10.4423,10.5841,10.5373,7189170.0,930599698.773
539,540,Ethereum,ETH,2017-01-28 23:59:59,10.5832,10.4293,10.5383,10.565,6580700.0,933378689.534
540,541,Ethereum,ETH,2017-01-29 23:59:59,10.5697,10.4517,10.5617,10.484,4689950.0,926548657.003
541,542,Ethereum,ETH,2017-01-30 23:59:59,10.714,10.4665,10.4938,10.5712,8042180.0,934593362.057
542,543,Ethereum,ETH,2017-01-31 23:59:59,10.7487,10.545,10.5642,10.7275,11648700.0,948748952.189
543,544,Ethereum,ETH,2017-02-01 23:59:59,10.8472,10.5566,10.7413,10.7321,12852200.0,949491718.191
544,545,Ethereum,ETH,2017-02-02 23:59:59,10.8881,10.5519,10.7355,10.8214,10172500.0,957731836.098
545,546,Ethereum,ETH,2017-02-03 23:59:59,11.1145,10.755,10.8125,11.1145,12897800.0,984019776.178
546,547,Ethereum,ETH,2017-02-04 23:59:59,11.5015,11.1287,11.1287,11.4335,14139500.0,1012625892.73
547,548,Ethereum,ETH,2017-02-05 23:59:59,11.4861,11.3169,11.4422,11.353,5942960.0,1005855020.81
548,549,Ethereum,ETH,2017-02-06 23:59:59,11.4754,11.3446,11.3539,11.3894,5695440.0,1009440329.89
549,550,Ethereum,ETH,2017-02-07 23:59:59,11.6098,11.415,11.4253,11.5153,7629640.0,1020961129.98
550,551,Ethereum,ETH,2017-02-08 23:59:59,11.6304,11.2434,11.5402,11.4312,9688630.0,1013867330.85
551,552,Ethereum,ETH,2017-02-09 23:59:59,11.598,10.6745,11.4359,11.0322,18400300.0,978825689.733
552,553,Ethereum,ETH,2017-02-10 23:59:59,11.3447,10.7812,11.045,11.2789,11914200.0,1001069227.5
553,554,Ethereum,ETH,2017-02-11 23:59:59,11.4318,11.2424,11.2908,11.3495,7544520.0,1007694075.63
554,555,Ethereum,ETH,2017-02-12 23:59:59,11.4013,11.304,11.3533,11.3992,6264900.0,1012466457.08
555,556,Ethereum,ETH,2017-02-13 23:59:59,11.3949,11.1741,11.3836,11.2695,7216520.0,1001304092.7
556,557,Ethereum,ETH,2017-02-14 23:59:59,13.3307,11.2864,11.2864,13.0252,42911500.0,1157709435.18
557,558,Ethereum,ETH,2017-02-15 23:59:59,13.0397,12.6371,13.0397,12.9197,18464700.0,1148742628.1
558,559,Ethereum,ETH,2017-02-16 23:59:59,12.921,12.5447,12.921,12.9037,38002600.0,1147726667.72
559,560,Ethereum,ETH,2017-02-17 23:59:59,12.9081,12.6646,12.8985,12.6765,11636500.0,1127915203.81
560,561,Ethereum,ETH,2017-02-18 23:59:59,12.8258,12.6788,12.7084,12.8102,9370010.0,1140211196.72
561,562,Ethereum,ETH,2017-02-19 23:59:59,12.8733,12.7144,12.8176,12.7585,7799740.0,1136008890.25
562,563,Ethereum,ETH,2017-02-20 23:59:59,12.8967,12.4301,12.7652,12.4301,12994400.0,1107158285.28
563,564,Ethereum,ETH,2017-02-21 23:59:59,12.7709,12.2101,12.3422,12.6684,15183300.0,1128781639.84
564,565,Ethereum,ETH,2017-02-22 23:59:59,12.7625,12.5526,12.6872,12.5997,10360900.0,1123050432.67
565,566,Ethereum,ETH,2017-02-23 23:59:59,13.2078,12.5638,12.5981,13.1194,14522300.0,1169783161.22
566,567,Ethereum,ETH,2017-02-24 23:59:59,13.2323,12.8828,13.1343,13.0692,19574400.0,1165715764.87
567,568,Ethereum,ETH,2017-02-25 23:59:59,13.7239,12.9807,13.0638,13.5487,18533900.0,1208911982.88
568,569,Ethereum,ETH,2017-02-26 23:59:59,14.5431,13.3953,13.5177,14.52,20307500.0,1296040793.88
569,570,Ethereum,ETH,2017-02-27 23:59:59,15.6752,14.274,14.5058,15.3965,31667000.0,1374757041.1
570,571,Ethereum,ETH,2017-02-28 23:59:59,16.0594,15.1233,15.4507,15.8172,65478900.0,1412825288.28
571,572,Ethereum,ETH,2017-03-01 23:59:59,17.3711,15.5589,15.8472,17.3497,44927500.0,1550251865.18
572,573,Ethereum,ETH,2017-03-02 23:59:59,19.353,16.954,17.3553,19.0302,83627104.0,1701011947.7
573,574,Ethereum,ETH,2017-03-03 23:59:59,20.6674,18.4112,19.0428,19.459,95863400.0,1739949802.95
574,575,Ethereum,ETH,2017-03-04 23:59:59,20.055,18.6189,19.5171,18.6189,27341900.0,1665411582.58
575,576,Ethereum,ETH,2017-03-05 23:59:59,19.4232,18.2323,18.5028,19.3023,26816300.0,1727148626.34
576,577,Ethereum,ETH,2017-03-06 23:59:59,20.1023,19.1148,19.2823,19.6057,32432700.0,1754907794.43
577,578,Ethereum,ETH,2017-03-07 23:59:59,19.6299,18.6426,19.5791,18.8886,37972200.0,1691307055.0
578,579,Ethereum,ETH,2017-03-08 23:59:59,18.8825,16.6513,18.8825,16.6513,44304600.0,1491498829.93
579,580,Ethereum,ETH,2017-03-09 23:59:59,17.8726,16.3665,16.6401,17.7547,31418400.0,1590879625.05
580,581,Ethereum,ETH,2017-03-10 23:59:59,19.6588,17.6773,17.7409,19.3323,87506800.0,1732837145.25
581,582,Ethereum,ETH,2017-03-11 23:59:59,21.5882,19.007,19.3746,21.4725,69150096.0,1925342939.24
582,583,Ethereum,ETH,2017-03-12 23:59:59,23.4377,21.3795,21.4649,23.4377,74628896.0,2102276260.29
583,584,Ethereum,ETH,2017-03-13 23:59:59,30.6038,23.5049,23.5049,28.5929,255488000.0,2565583285.3
584,585,Ethereum,ETH,2017-03-14 23:59:59,29.9329,27.3153,28.5719,28.6546,101797000.0,2572014998.48
585,586,Ethereum,ETH,2017-03-15 23:59:59,35.0559,28.4332,28.6451,35.0559,170344000.0,3147689117.94
586,587,Ethereum,ETH,2017-03-16 23:59:59,47.1698,35.3573,35.3573,46.3458,454417984.0,4162873752.48
587,588,Ethereum,ETH,2017-03-17 23:59:59,55.1147,38.207,45.9295,46.828,497534016.0,4207676008.74
588,589,Ethereum,ETH,2017-03-18 23:59:59,46.8742,31.7021,46.8742,34.1602,262180000.0,3070500514.63
589,590,Ethereum,ETH,2017-03-19 23:59:59,46.996,35.3416,35.5297,44.7401,239430000.0,4022867100.17
590,591,Ethereum,ETH,2017-03-20 23:59:59,46.2289,42.4447,44.8336,43.3902,154700992.0,3902862599.06
591,592,Ethereum,ETH,2017-03-21 23:59:59,44.2623,42.3707,43.5098,43.1451,91265400.0,3882154700.24
592,593,Ethereum,ETH,2017-03-22 23:59:59,43.5187,39.6878,43.1225,42.3421,113952000.0,3811229795.78
593,594,Ethereum,ETH,2017-03-23 23:59:59,44.7548,41.3025,42.5652,43.6784,100724000.0,3932863932.2
594,595,Ethereum,ETH,2017-03-24 23:59:59,54.1448,43.2057,43.638,53.1075,297046016.0,4783511279.96
595,596,Ethereum,ETH,2017-03-25 23:59:59,53.5759,48.3117,53.5759,51.25,223059008.0,4617794703.12
596,597,Ethereum,ETH,2017-03-26 23:59:59,51.8029,49.2839,50.7699,50.5216,106859000.0,4553738462.06
597,598,Ethereum,ETH,2017-03-27 23:59:59,52.4609,48.9298,51.3121,49.6669,118978000.0,4478238273.7
598,599,Ethereum,ETH,2017-03-28 23:59:59,50.9563,49.1451,49.7104,50.7749,97745296.0,4579693492.83
599,600,Ethereum,ETH,2017-03-29 23:59:59,53.869,50.5485,50.5693,53.1261,144998000.0,4793424049.48
600,601,Ethereum,ETH,2017-03-30 23:59:59,53.314,51.8668,53.1245,52.2058,86885696.0,4711996587.75
601,602,Ethereum,ETH,2017-03-31 23:59:59,51.7683,47.3803,51.7537,50.0373,151416000.0,4517835716.46
602,603,Ethereum,ETH,2017-04-01 23:59:59,51.9283,48.8753,50.0337,50.6995,92461904.0,4579187935.76
603,604,Ethereum,ETH,2017-04-02 23:59:59,51.2745,45.4258,50.7384,48.7487,134604000.0,4404475423.01
604,605,Ethereum,ETH,2017-04-03 23:59:59,48.8212,43.4097,48.8212,44.3564,190512992.0,4009009195.66
605,606,Ethereum,ETH,2017-04-04 23:59:59,45.7396,41.7218,43.9218,44.6419,157568000.0,4036201193.54
606,607,Ethereum,ETH,2017-04-05 23:59:59,47.8434,44.5381,44.6611,45.304,119733000.0,4097477787.64
607,608,Ethereum,ETH,2017-04-06 23:59:59,45.6419,40.9011,45.2205,43.2421,147120000.0,3912317958.56
608,609,Ethereum,ETH,2017-04-07 23:59:59,44.0375,41.646,42.8651,42.1626,81474704.0,3815963046.08
609,610,Ethereum,ETH,2017-04-08 23:59:59,45.2053,41.7308,41.7984,44.3071,74138800.0,4011422381.1
610,611,Ethereum,ETH,2017-04-09 23:59:59,44.4905,42.8928,44.2804,43.267,55143000.0,3918563431.42
611,612,Ethereum,ETH,2017-04-10 23:59:59,44.1359,42.4154,43.2776,43.4352,44061500.0,3935103267.82
612,613,Ethereum,ETH,2017-04-11 23:59:59,44.2528,43.2997,43.5014,43.4072,38303300.0,3933886290.61
613,614,Ethereum,ETH,2017-04-12 23:59:59,47.232,43.11,43.4628,46.2873,88045696.0,4196302993.71
614,615,Ethereum,ETH,2017-04-13 23:59:59,50.9138,46.3106,46.3106,50.2194,157200000.0,4554299451.84
615,616,Ethereum,ETH,2017-04-14 23:59:59,50.0501,46.7625,49.9714,47.5741,91674400.0,4315878956.94
616,617,Ethereum,ETH,2017-04-15 23:59:59,49.57,47.1754,47.6537,49.1015,66207800.0,4455916490.16
617,618,Ethereum,ETH,2017-04-16 23:59:59,49.1431,48.1873,49.0378,48.7185,31343800.0,4422644315.05
618,619,Ethereum,ETH,2017-04-17 23:59:59,48.7454,48.0518,48.6597,48.3046,44013300.0,4386552041.3
619,620,Ethereum,ETH,2017-04-18 23:59:59,51.0302,48.2971,48.319,50.7075,78748496.0,4606307173.7
620,621,Ethereum,ETH,2017-04-19 23:59:59,50.948,47.2605,50.729,48.3053,76281000.0,4389519738.2
621,622,Ethereum,ETH,2017-04-20 23:59:59,49.989,48.1323,48.1323,49.6722,79600896.0,4515241562.83
622,623,Ethereum,ETH,2017-04-21 23:59:59,49.6617,48.1403,49.6433,48.2244,45048300.0,4385105011.63
623,624,Ethereum,ETH,2017-04-22 23:59:59,48.7421,48.1731,48.1824,48.553,37357600.0,4416442027.91
624,625,Ethereum,ETH,2017-04-23 23:59:59,48.8856,48.1681,48.5925,48.4893,36234000.0,4412126295.05
625,626,Ethereum,ETH,2017-04-24 23:59:59,50.1814,48.8667,48.8667,50.0315,55580600.0,4553943109.04
626,627,Ethereum,ETH,2017-04-25 23:59:59,50.3036,49.8069,50.0746,49.8912,38264600.0,4542708760.73
627,628,Ethereum,ETH,2017-04-26 23:59:59,53.4368,49.9094,49.9094,52.7203,104884000.0,4801851007.96
628,629,Ethereum,ETH,2017-04-27 23:59:59,62.1677,52.2886,52.8057,62.1677,246775008.0,5664157654.51
629,630,Ethereum,ETH,2017-04-28 23:59:59,70.8465,62.1332,62.2269,70.1592,346545984.0,6394355247.08
630,631,Ethereum,ETH,2017-04-29 23:59:59,71.9049,66.7789,71.3896,68.3769,165448000.0,6233911088.18
631,632,Ethereum,ETH,2017-04-30 23:59:59,79.0212,68.3477,68.5406,79.0212,229944992.0,7206669916.76
632,633,Ethereum,ETH,2017-05-01 23:59:59,82.5239,73.0866,79.3216,76.297,376841984.0,6960466481.79
633,634,Ethereum,ETH,2017-05-02 23:59:59,79.3533,74.3768,76.6534,77.2638,193772992.0,7050941746.05
634,635,Ethereum,ETH,2017-05-03 23:59:59,80.0953,75.7634,77.254,79.7182,141922000.0,7277279245.56
635,636,Ethereum,ETH,2017-05-04 23:59:59,97.5619,79.4311,79.7204,96.9814,366847008.0,8856050446.13
636,637,Ethereum,ETH,2017-05-05 23:59:59,103.233,92.2204,96.7347,94.3985,331928000.0,8622992170.8
637,638,Ethereum,ETH,2017-05-06 23:59:59,97.8759,90.9501,94.9121,97.8135,151462000.0,8937843150.73
638,639,Ethereum,ETH,2017-05-07 23:59:59,98.2391,89.8664,97.8694,94.0073,183295008.0,8592854298.44
639,640,Ethereum,ETH,2017-05-08 23:59:59,95.1369,89.5146,93.747,91.4204,231344000.0,8359085414.16
640,641,Ethereum,ETH,2017-05-09 23:59:59,93.0567,80.3899,91.228,91.1629,363433984.0,8338258352.48
641,642,Ethereum,ETH,2017-05-10 23:59:59,92.8469,85.2863,91.1511,89.5249,145602000.0,8191083679.73
642,643,Ethereum,ETH,2017-05-11 23:59:59,102.548,88.4759,89.7707,89.8797,132722000.0,8226220249.18
643,644,Ethereum,ETH,2017-05-12 23:59:59,93.1231,88.6554,89.4286,88.6554,145824992.0,8116816184.31
644,645,Ethereum,ETH,2017-05-13 23:59:59,93.8123,86.6602,88.6944,90.8354,88742200.0,8319066650.65
645,646,Ethereum,ETH,2017-05-14 23:59:59,91.2483,89.606,90.8716,90.7865,66046600.0,8317148600.72
646,647,Ethereum,ETH,2017-05-15 23:59:59,95.4305,86.8292,90.7841,92.4149,170999008.0,8468960165.58
647,648,Ethereum,ETH,2017-05-16 23:59:59,93.5551,89.1176,92.3877,89.438,152284992.0,8198722531.46
648,649,Ethereum,ETH,2017-05-17 23:59:59,91.2692,84.43,89.2503,89.8604,183031008.0,8239948168.78
649,650,Ethereum,ETH,2017-05-18 23:59:59,97.3686,89.8404,89.8404,96.9063,196236992.0,8888797356.92
650,651,Ethereum,ETH,2017-05-19 23:59:59,133.562,97.0528,97.0528,129.527,626945024.0,11884632930.1
651,652,Ethereum,ETH,2017-05-20 23:59:59,133.641,124.702,129.222,126.521,331455008.0,11612447945.8
652,653,Ethereum,ETH,2017-05-21 23:59:59,159.026,125.889,127.537,157.937,570361024.0,14500421528.6
653,654,Ethereum,ETH,2017-05-22 23:59:59,201.746,152.474,158.173,174.261,1188909952.0,16004156112.1
654,655,Ethereum,ETH,2017-05-23 23:59:59,183.549,169.932,170.818,181.952,530708992.0,16715702521.2
655,656,Ethereum,ETH,2017-05-24 23:59:59,228.374,182.447,182.649,190.046,561014016.0,17464735543.0
656,657,Ethereum,ETH,2017-05-25 23:59:59,210.984,170.507,189.849,174.446,943636992.0,16036165876.8
657,658,Ethereum,ETH,2017-05-26 23:59:59,193.688,150.278,175.217,160.403,792457984.0,14749889599.6
658,659,Ethereum,ETH,2017-05-27 23:59:59,166.952,120.443,159.817,157.758,1217059968.0,14511207045.4
659,660,Ethereum,ETH,2017-05-28 23:59:59,179.935,157.604,158.817,170.511,717971008.0,15689192547.8
660,661,Ethereum,ETH,2017-05-29 23:59:59,197.126,164.53,170.135,194.909,718828032.0,17939882188.9
661,662,Ethereum,ETH,2017-05-30 23:59:59,233.71,189.293,195.613,231.911,1586669952.0,21352550183.5
662,663,Ethereum,ETH,2017-05-31 23:59:59,236.965,215.568,231.578,230.669,1271600000.0,21244817138.8
663,664,Ethereum,ETH,2017-06-01 23:59:59,236.221,214.48,230.886,222.239,812924032.0,20474652879.1
664,665,Ethereum,ETH,2017-06-02 23:59:59,229.411,219.584,222.286,223.775,469532000.0,20622162298.6
665,666,Ethereum,ETH,2017-06-03 23:59:59,225.973,219.419,223.464,224.376,427896000.0,20683715605.0
666,667,Ethereum,ETH,2017-06-04 23:59:59,250.41,223.981,224.117,245.332,753820032.0,22622207553.3
667,668,Ethereum,ETH,2017-06-05 23:59:59,249.469,243.049,245.262,248.464,435660000.0,22917910489.0
668,669,Ethereum,ETH,2017-06-06 23:59:59,267.514,246.839,248.599,264.466,741553024.0,24401181120.6
669,670,Ethereum,ETH,2017-06-07 23:59:59,264.674,254.04,264.26,258.071,461648992.0,23818300201.8
670,671,Ethereum,ETH,2017-06-08 23:59:59,262.252,253.975,257.991,261.666,385494016.0,24157329920.9
671,672,Ethereum,ETH,2017-06-09 23:59:59,282.761,261.749,261.749,281.737,557985984.0,26018098658.2
672,673,Ethereum,ETH,2017-06-10 23:59:59,350.261,282.014,282.014,337.668,1611629952.0,31192780483.0
673,674,Ethereum,ETH,2017-06-11 23:59:59,353.011,318.171,338.794,340.609,1373219968.0,31473965820.8
674,675,Ethereum,ETH,2017-06-12 23:59:59,414.756,341.164,341.164,401.49,2882650112.0,37110948644.2
675,676,Ethereum,ETH,2017-06-13 23:59:59,411.178,370.057,395.686,397.537,1717379968.0,36756801122.8
676,677,Ethereum,ETH,2017-06-14 23:59:59,399.324,342.215,397.589,359.053,1272579968.0,33208658541.8
677,678,Ethereum,ETH,2017-06-15 23:59:59,364.439,300.7,358.507,361.933,2463450112.0,33485258151.5
678,679,Ethereum,ETH,2017-06-16 23:59:59,373.055,341.417,361.182,370.227,1096280064.0,34263095461.8
679,680,Ethereum,ETH,2017-06-17 23:59:59,379.414,364.002,369.883,379.414,904652992.0,35124053707.0
680,681,Ethereum,ETH,2017-06-18 23:59:59,390.581,368.844,379.519,371.458,904702976.0,34398150200.6
681,682,Ethereum,ETH,2017-06-19 23:59:59,377.115,369.763,371.864,370.056,685171968.0,34278915230.0
682,683,Ethereum,ETH,2017-06-20 23:59:59,377.969,350.942,370.327,359.005,1020390016.0,33260958885.1
683,684,Ethereum,ETH,2017-06-21 23:59:59,361.343,319.479,359.54,336.872,1420130048.0,31222823000.4
684,685,Ethereum,ETH,2017-06-22 23:59:59,342.027,330.622,337.733,336.371,925766976.0,31185326164.1
685,686,Ethereum,ETH,2017-06-23 23:59:59,348.006,334.99,336.485,341.739,593206976.0,31691908923.7
686,687,Ethereum,ETH,2017-06-24 23:59:59,343.621,322.087,341.625,323.696,673585024.0,30027238695.6
687,688,Ethereum,ETH,2017-06-25 23:59:59,332.792,284.646,323.466,303.248,1186880000.0,28138409363.6
688,689,Ethereum,ETH,2017-06-26 23:59:59,311.458,238.649,302.955,272.692,2081810048.0,25309759967.6
689,690,Ethereum,ETH,2017-06-27 23:59:59,293.088,227.137,272.692,293.088,1973869952.0,27211279055.1
690,691,Ethereum,ETH,2017-06-28 23:59:59,333.104,276.414,293.042,327.927,2056550016.0,30454577323.1
691,692,Ethereum,ETH,2017-06-29 23:59:59,330.708,297.373,328.366,302.883,1508579968.0,28136918558.1
692,693,Ethereum,ETH,2017-06-30 23:59:59,315.172,288.443,303.152,294.916,1011800000.0,27404731860.5
693,694,Ethereum,ETH,2017-07-01 23:59:59,293.748,268.617,293.353,274.601,1089200000.0,25524313602.7
694,695,Ethereum,ETH,2017-07-02 23:59:59,295.509,262.52,275.123,287.987,1123330048.0,26776243984.3
695,696,Ethereum,ETH,2017-07-03 23:59:59,291.104,281.176,288.414,282.898,851408000.0,26310761677.2
696,697,Ethereum,ETH,2017-07-04 23:59:59,287.388,273.111,282.191,273.303,687691008.0,25425860777.0
697,698,Ethereum,ETH,2017-07-05 23:59:59,275.125,261.447,273.099,268.774,790256000.0,25011710284.7
698,699,Ethereum,ETH,2017-07-06 23:59:59,278.476,265.512,268.858,270.549,623080000.0,25179348910.6
699,700,Ethereum,ETH,2017-07-07 23:59:59,273.943,244.174,270.35,245.991,687251968.0,22900134646.4
700,701,Ethereum,ETH,2017-07-08 23:59:59,273.477,236.551,245.89,251.697,754958016.0,23443013085.5
701,702,Ethereum,ETH,2017-07-09 23:59:59,255.105,242.137,251.822,242.137,505118016.0,22559120946.3
702,703,Ethereum,ETH,2017-07-10 23:59:59,243.071,196.965,243.011,215.357,937219008.0,20069373698.1
703,704,Ethereum,ETH,2017-07-11 23:59:59,220.291,183.392,211.525,197.404,1440950016.0,18401040700.6
704,705,Ethereum,ETH,2017-07-12 23:59:59,230.774,189.589,197.152,230.774,1241190016.0,21517152173.6
705,706,Ethereum,ETH,2017-07-13 23:59:59,231.812,200.065,231.812,209.733,828489024.0,19560300930.2
706,707,Ethereum,ETH,2017-07-14 23:59:59,211.101,187.374,209.529,199.662,749382016.0,18625794688.3
707,708,Ethereum,ETH,2017-07-15 23:59:59,200.161,170.655,199.709,170.655,810451968.0,15923953592.6
708,709,Ethereum,ETH,2017-07-16 23:59:59,172.014,133.723,169.574,157.363,1516889984.0,14687441604.6
709,710,Ethereum,ETH,2017-07-17 23:59:59,194.753,158.044,159.991,193.424,1669500032.0,18057735704.2
710,711,Ethereum,ETH,2017-07-18 23:59:59,267.986,182.059,195.027,234.391,2709260032.0,21887962775.7
711,712,Ethereum,ETH,2017-07-19 23:59:59,245.651,191.745,234.941,199.703,2328790016.0,18653610728.8
712,713,Ethereum,ETH,2017-07-20 23:59:59,233.904,203.216,205.422,227.265,2224999936.0,21233651866.3
713,714,Ethereum,ETH,2017-07-21 23:59:59,235.118,213.01,226.061,218.305,1006129984.0,20401709506.4
714,715,Ethereum,ETH,2017-07-22 23:59:59,232.696,216.868,217.86,229.476,618259968.0,21451273566.4
715,716,Ethereum,ETH,2017-07-23 23:59:59,231.68,217.722,229.123,225.951,649614976.0,21127295408.6
716,717,Ethereum,ETH,2017-07-24 23:59:59,227.538,222.453,226.285,224.711,431691008.0,21016755176.6
717,718,Ethereum,ETH,2017-07-25 23:59:59,225.324,195.845,224.373,206.71,1095760000.0,19338262506.3
718,719,Ethereum,ETH,2017-07-26 23:59:59,210.767,194.784,207.086,203.953,717692032.0,19085332800.0
719,720,Ethereum,ETH,2017-07-27 23:59:59,206.444,201.26,204.856,204.318,393283008.0,19124468250.3
720,721,Ethereum,ETH,2017-07-28 23:59:59,204.897,192.304,204.325,193.123,562571008.0,18081289102.8
721,722,Ethereum,ETH,2017-07-29 23:59:59,208.679,179.647,193.341,205.789,824355008.0,19272280500.2
722,723,Ethereum,ETH,2017-07-30 23:59:59,208.541,196.149,206.736,197.978,596233984.0,18545669553.6
723,724,Ethereum,ETH,2017-07-31 23:59:59,203.871,193.411,197.405,203.871,569414016.0,19102596754.5
724,725,Ethereum,ETH,2017-08-01 23:59:59,227.744,204.688,204.688,226.769,1585330048.0,21252988046.8
725,726,Ethereum,ETH,2017-08-02 23:59:59,229.512,218.118,227.006,219.952,632606016.0,20618746851.8
726,727,Ethereum,ETH,2017-08-03 23:59:59,228.292,219.888,220.18,225.342,557217024.0,21128736917.8
727,728,Ethereum,ETH,2017-08-04 23:59:59,227.621,222.057,225.308,223.073,539782976.0,20920682038.0
728,729,Ethereum,ETH,2017-08-05 23:59:59,256.507,221.952,222.852,256.507,1332999936.0,24061766193.9
729,730,Ethereum,ETH,2017-08-06 23:59:59,271.049,252.852,256.419,261.567,1482979968.0,24541904158.6
730,731,Ethereum,ETH,2017-08-07 23:59:59,271.963,256.689,261.237,269.18,935726976.0,25262099071.4
731,732,Ethereum,ETH,2017-08-08 23:59:59,298.907,266.796,269.1,296.769,1502409984.0,27857712298.9
732,733,Ethereum,ETH,2017-08-09 23:59:59,318.716,276.69,297.632,296.027,2638579968.0,27794475648.4
733,734,Ethereum,ETH,2017-08-10 23:59:59,306.593,289.926,296.961,295.892,1076819968.0,27788165831.7
734,735,Ethereum,ETH,2017-08-11 23:59:59,309.209,294.495,294.495,308.864,953576000.0,29013166488.9
735,736,Ethereum,ETH,2017-08-12 23:59:59,317.56,307.896,308.71,310.601,1111650048.0,29183139234.1
736,737,Ethereum,ETH,2017-08-13 23:59:59,310.816,289.314,310.366,298.064,1369369984.0,28011760530.6
737,738,Ethereum,ETH,2017-08-14 23:59:59,306.807,296.412,298.031,300.097,864390976.0,28209451116.8
738,739,Ethereum,ETH,2017-08-15 23:59:59,300.409,279.327,299.952,289.818,1051800000.0,27249639651.1
739,740,Ethereum,ETH,2017-08-16 23:59:59,303.413,285.385,289.819,302.267,967643008.0,28426961862.9
740,741,Ethereum,ETH,2017-08-17 23:59:59,311.028,300.25,302.805,301.457,909494016.0,28357573570.0
741,742,Ethereum,ETH,2017-08-18 23:59:59,307.96,292.499,301.697,295.59,936160000.0,27812276026.1
742,743,Ethereum,ETH,2017-08-19 23:59:59,301.667,286.183,296.181,297.47,860201984.0,27995885730.5
743,744,Ethereum,ETH,2017-08-20 23:59:59,301.428,291.58,296.644,301.428,571947008.0,28375046490.7
744,745,Ethereum,ETH,2017-08-21 23:59:59,347.049,297.234,300.476,321.591,2448969984.0,30280406340.3
745,746,Ethereum,ETH,2017-08-22 23:59:59,327.361,297.913,321.055,314.785,1336400000.0,29646659313.6
746,747,Ethereum,ETH,2017-08-23 23:59:59,324.21,314.539,315.266,317.519,811990016.0,29911326161.9
747,748,Ethereum,ETH,2017-08-24 23:59:59,327.96,317.081,317.448,325.611,697665024.0,30680964299.9
748,749,Ethereum,ETH,2017-08-25 23:59:59,336.398,325.796,326.109,331.915,760329024.0,31281210162.4
749,750,Ethereum,ETH,2017-08-26 23:59:59,334.985,327.919,331.99,333.882,514180992.0,31472781161.6
750,751,Ethereum,ETH,2017-08-27 23:59:59,347.893,334.357,334.357,347.893,633369984.0,32799991738.8
751,752,Ethereum,ETH,2017-08-28 23:59:59,352.054,338.407,350.043,347.747,854318976.0,32792635350.2
